id,books_count,isbn,authors,original_publication_year,title,language_code,average_rating,image_url,small_image_url
3909,50,380815575,Julia Quinn,2000.0,"The Viscount Who Loved Me (Bridgertons, #2)",eng,4.19,https://images.gr-assets.com/books/1379594308m/861326.jpg,https://images.gr-assets.com/books/1379594308s/861326.jpg
3910,42,078683787X,"Dave Barry, Ridley Pearson, Greg Call",2006.0,"Peter and the Shadow Thieves (Peter and the Starcatchers, #2)",en-US,4.15,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3911,50,1573226068,Junot Díaz,1996.0,Drown,,4.05,https://images.gr-assets.com/books/1313700390m/531989.jpg,https://images.gr-assets.com/books/1313700390s/531989.jpg
3912,33,670018856,Jane Green,2008.0,The Beach House,en-US,3.62,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3913,105,057114456X,Milan Kundera,1990.0,Immortality,en-US,4.12,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3914,43,125000098X,Jeffrey Archer,2013.0,"Best Kept Secret (The Clifton Chronicles, #3)",eng,3.94,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3915,27,076534825X,Robert Charles Wilson,2005.0,"Spin (Spin, #1)",en-US,4.01,https://images.gr-assets.com/books/1406383726m/910863.jpg,https://images.gr-assets.com/books/1406383726s/910863.jpg
3916,57,300093055,Eugene O'Neill,1956.0,Long Day's Journey Into Night,eng,4.07,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3917,24,159307056X,"Kohta Hirano, Duane Johnson",1998.0,"Hellsing, Vol. 01 (Hellsing, #1)",eng,4.28,https://images.gr-assets.com/books/1403205185m/74928.jpg,https://images.gr-assets.com/books/1403205185s/74928.jpg
3918,36,842329250,"Tim LaHaye, Jerry B. Jenkins",1998.0,"Soul Harvest: The World Takes Sides (Left Behind, #4)",en-US,3.95,https://images.gr-assets.com/books/1406513506m/228261.jpg,https://images.gr-assets.com/books/1406513506s/228261.jpg
3919,24,670061018,Laurie Halse Anderson,2007.0,Twisted,eng,3.83,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3920,120,751503894,Noah Gordon,1986.0,"The Physician (Cole Family Trilogy, #1)",eng,4.35,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3921,46,141591561X,"Dean Koontz, Kevin J. Anderson, Scott Brick",2005.0,"Prodigal Son (Dean Koontz's Frankenstein, #1)",eng,4.01,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3922,25,590316818,"Jane Yolen, Mark Teague",2000.0,How Do Dinosaurs Say Good Night?,eng,4.13,https://images.gr-assets.com/books/1278431558m/122125.jpg,https://images.gr-assets.com/books/1278431558s/122125.jpg
3923,77,517415283,"Miyamoto Musashi, Victor Harris",1645.0,A Book of Five Rings: The Classic Guide to Strategy,,4.09,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3924,49,345405137,Dean Koontz,1996.0,Tick Tock,,3.71,https://images.gr-assets.com/books/1310582919m/281433.jpg,https://images.gr-assets.com/books/1310582919s/281433.jpg
3925,60,553278002,Robert Ludlum,1988.0,The Icarus Agenda,en-US,3.93,https://images.gr-assets.com/books/1403167832m/573201.jpg,https://images.gr-assets.com/books/1403167832s/573201.jpg
3926,25,1439123128,Kresley Cole,2010.0,Demon from the Dark (Immortals After Dark #10),eng,4.47,https://images.gr-assets.com/books/1357611692m/7098304.jpg,https://images.gr-assets.com/books/1357611692s/7098304.jpg
3927,39,,J.R. Ward,2014.0,"The King (Black Dagger Brotherhood, #12)",eng,4.37,https://images.gr-assets.com/books/1371919011m/18108281.jpg,https://images.gr-assets.com/books/1371919011s/18108281.jpg
3928,105,60748125,Irvin D. Yalom,1992.0,When Nietzsche Wept,eng,4.25,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3929,54,394574753,Cormac McCarthy,1994.0,"The Crossing (The Border Trilogy, #2)",eng,4.11,https://images.gr-assets.com/books/1327197531m/365990.jpg,https://images.gr-assets.com/books/1327197531s/365990.jpg
3930,447,140449493,"Aristotle, J.A.K. Thomson, Jonathan Barnes, Hugh Tredennick",-350.0,The Nicomachean Ethics,eng,3.91,https://images.gr-assets.com/books/1472992134m/19068.jpg,https://images.gr-assets.com/books/1472992134s/19068.jpg
3931,14,310331935,Kyle Idleman,2011.0,Not a Fan: Becoming a Completely Committed Follower of Jesus,eng,4.23,https://images.gr-assets.com/books/1445188902m/11198480.jpg,https://images.gr-assets.com/books/1445188902s/11198480.jpg
3932,30,193266422X,Bryan Lee O'Malley,2006.0,"Scott Pilgrim, Volume 3: Scott Pilgrim & The Infinite Sadness",,4.29,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3933,34,393329127,Mary Roach,2005.0,Spook: Science Tackles the Afterlife,en-US,3.57,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3934,182,1420925806,William Blake,1789.0,Songs of Innocence and of Experience,en-US,4.11,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3935,50,312351623,Lisa Kleypas,2007.0,"Sugar Daddy (Travises, #1)",en-US,4.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3936,20,394856392,"Stan Berenstain, Jan Berenstain",1983.0,The Berenstain Bears and the Messy Room,en-US,4.16,https://images.gr-assets.com/books/1344371748m/900065.jpg,https://images.gr-assets.com/books/1344371748s/900065.jpg
3937,78,141655484X,"Richard Bachman, Stephen King",2007.0,Blaze,en-US,3.65,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3938,43,345363310,David Eddings,1988.0,"Demon Lord of Karanda (The Malloreon, #3)",en-US,4.05,https://images.gr-assets.com/books/1342528740m/286507.jpg,https://images.gr-assets.com/books/1342528740s/286507.jpg
3939,57,500237514,"H.W. Janson, Anthony F. Janson",1962.0,History of Art,eng,3.8,https://images.gr-assets.com/books/1330064588m/2693801.jpg,https://images.gr-assets.com/books/1330064588s/2693801.jpg
3940,67,034551548X,Tess Gerritsen,2010.0,"Ice Cold (Rizzoli & Isles, #8)",en-US,4.14,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3941,80,312156960,Bernard Cornwell,1995.0,"The Winter King (The Warlord Chronicles, #1)",eng,4.27,https://images.gr-assets.com/books/1311987677m/68520.jpg,https://images.gr-assets.com/books/1311987677s/68520.jpg
3942,40,1593072945,Frank Miller,1993.0,"Sin City, Vol. 2: A Dame to Kill For (Sin City, #2)",eng,4.16,https://images.gr-assets.com/books/1470924735m/59969.jpg,https://images.gr-assets.com/books/1470924735s/59969.jpg
3943,24,738710180,Simone Elkeles,2007.0,"Leaving Paradise (Leaving Paradise, #1)",eng,4.02,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3944,13,159182799X,Yukiru Sugisaki,1997.0,"D.N.Angel, Vol. 1 (D.N.Angel, #1)",en-US,4.01,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3945,80,446604844,David Baldacci,1996.0,Total Control,en-US,4.06,https://images.gr-assets.com/books/1344266875m/226791.jpg,https://images.gr-assets.com/books/1344266875s/226791.jpg
3946,49,979528534,Karl Marlantes,2009.0,Matterhorn,eng,4.25,https://images.gr-assets.com/books/1431983015m/6411016.jpg,https://images.gr-assets.com/books/1431983015s/6411016.jpg
3947,38,316057800,"Trenton Lee Stewart, Diana Sudyka",2008.0,"The Mysterious Benedict Society and the Perilous Journey (The Mysterious Benedict Society, #2)",en-US,4.19,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3948,599,743484878,"William Shakespeare, Barbara A. Mowat, Paul Werstine",1599.0,Henry V,eng,3.87,https://images.gr-assets.com/books/1331563646m/37526.jpg,https://images.gr-assets.com/books/1331563646s/37526.jpg
3949,355,486414248,Aristotle,-350.0,Politics,eng,3.91,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3950,74,553805460,Jordan Belfort,2007.0,The Wolf of Wall Street,eng,3.67,https://images.gr-assets.com/books/1320489812m/522776.jpg,https://images.gr-assets.com/books/1320489812s/522776.jpg
3951,55,684815001,Dietrich Bonhoeffer,1937.0,The Cost of Discipleship,eng,4.35,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3952,29,670026190,Amor Towles,2016.0,A Gentleman in Moscow,eng,4.37,https://images.gr-assets.com/books/1459524472m/29430012.jpg,https://images.gr-assets.com/books/1459524472s/29430012.jpg
3953,18,1595581030,Michelle Alexander,2010.0,The New Jim Crow: Mass Incarceration in the Age of Colorblindness,eng,4.49,https://images.gr-assets.com/books/1328751532m/6792458.jpg,https://images.gr-assets.com/books/1328751532s/6792458.jpg
3954,53,486431681,"Knut Hamsun, George Egerton",1890.0,Hunger,eng,4.09,https://images.gr-assets.com/books/1456243307m/32585.jpg,https://images.gr-assets.com/books/1456243307s/32585.jpg
3955,28,385350848,Cristina Henriquez,2014.0,The Book of Unknown Americans,eng,3.85,https://images.gr-assets.com/books/1413655729m/18465852.jpg,https://images.gr-assets.com/books/1413655729s/18465852.jpg
3956,30,144240907X,Lauren DeStefano,2012.0,"Fever (The Chemical Garden, #2)",eng,3.79,https://images.gr-assets.com/books/1324955449m/11112619.jpg,https://images.gr-assets.com/books/1324955449s/11112619.jpg
3957,73,312939000,Sue Grafton,1985.0,"B is for Burglar  (Kinsey Millhone, #2)",eng,3.83,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3958,50,316154857,Kate Atkinson,2008.0,"When Will There Be Good News? (Jackson Brodie, #3)",en-US,3.97,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3959,24,1401215815,"Brian Azzarello, Lee Bermejo",2008.0,The Joker,eng,4.04,https://images.gr-assets.com/books/1334501983m/3134981.jpg,https://images.gr-assets.com/books/1334501983s/3134981.jpg
3960,80,1401359795,"Sergei Lukyanenko, Andrew Bromfield",1998.0,Night Watch (Watch #1),eng,3.97,https://images.gr-assets.com/books/1351342315m/359375.jpg,https://images.gr-assets.com/books/1351342315s/359375.jpg
3961,34,385350813,Jenny Offill,2014.0,Dept. of Speculation,eng,3.72,https://images.gr-assets.com/books/1367929545m/17402288.jpg,https://images.gr-assets.com/books/1367929545s/17402288.jpg
3962,10,451419928,Susan Meissner,2015.0,Secrets of a Charmed Life,eng,4.17,https://images.gr-assets.com/books/1403809486m/22544024.jpg,https://images.gr-assets.com/books/1403809486s/22544024.jpg
3963,52,553268929,Pat Conroy,1976.0,The Great Santini,eng,4.13,https://images.gr-assets.com/books/1442599829m/85448.jpg,https://images.gr-assets.com/books/1442599829s/85448.jpg
3964,77,806512814,Dalton Trumbo,1939.0,Johnny Got His Gun,eng,4.16,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3965,93,446607274,Michael Connelly,1999.0,"Angels Flight (Harry Bosch, #6; Harry Bosch Universe, #7)",eng,4.13,https://images.gr-assets.com/books/1440615586m/32502.jpg,https://images.gr-assets.com/books/1440615586s/32502.jpg
3966,71,743243781,Frank McCourt,2005.0,"Teacher Man (Frank McCourt, #3)",en-CA,3.73,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3967,7,006177894X,Ellen Schreiber,2008.0,"Vampire Kisses: The Beginning (Vampire Kisses, #1-3)",en-US,4.12,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3968,41,1423161610,Eoin Colfer,2012.0,"The Last Guardian (Artemis Fowl, #8)",eng,4.15,https://images.gr-assets.com/books/1330969364m/9307674.jpg,https://images.gr-assets.com/books/1330969364s/9307674.jpg
3969,129,345447980,"Pierre Boulle, Xan Fielding",1963.0,Planet of the Apes,eng,3.91,https://images.gr-assets.com/books/1320558901m/414895.jpg,https://images.gr-assets.com/books/1320558901s/414895.jpg
3970,28,451231619,Rachel Caine,2010.0,"Ghost Town (The Morganville Vampires, #9)",en-US,4.27,https://images.gr-assets.com/books/1268376325m/7600922.jpg,https://images.gr-assets.com/books/1268376325s/7600922.jpg
3971,23,440132940,Belva Plain,1978.0,Evergreen,eng,3.98,https://images.gr-assets.com/books/1392996056m/182496.jpg,https://images.gr-assets.com/books/1392996056s/182496.jpg
3972,5,,"Henry T. Blackaby, Claude V. King, Richard Blackaby",1976.0,"Experiencing God: Knowing and Doing the Will of God, Workbook",,4.32,https://images.gr-assets.com/books/1293504214m/356373.jpg,https://images.gr-assets.com/books/1293504214s/356373.jpg
3973,43,038531387X,James Dickey,1970.0,Deliverance,eng,3.86,https://images.gr-assets.com/books/1334998332m/592657.jpg,https://images.gr-assets.com/books/1334998332s/592657.jpg
3974,45,689860072,Anne McCaffrey,1977.0,"Dragonsinger (Harper Hall, #2)",eng,4.26,https://images.gr-assets.com/books/1410942014m/28547.jpg,https://images.gr-assets.com/books/1410942014s/28547.jpg
3975,24,61996203,Cynthia Hand,2013.0,"Boundless (Unearthly, #3)",eng,4.15,https://images.gr-assets.com/books/1342208984m/13049981.jpg,https://images.gr-assets.com/books/1342208984s/13049981.jpg
3976,47,,John Grisham,2016.0,The Whistler,en-GB,3.87,https://images.gr-assets.com/books/1462900031m/29354916.jpg,https://images.gr-assets.com/books/1462900031s/29354916.jpg
3977,13,1421506238,"Katsura Hoshino, Mayumi Kobayashi",2004.0,"D.Gray-man, Volume 01",eng,4.21,https://images.gr-assets.com/books/1440124280m/568454.jpg,https://images.gr-assets.com/books/1440124280s/568454.jpg
3978,85,553299492,Isaac Asimov,1983.0,The Robots of Dawn (Robot #3),eng,4.13,https://images.gr-assets.com/books/1351030933m/41810.jpg,https://images.gr-assets.com/books/1351030933s/41810.jpg
3979,82,440241359,"Ian Caldwell, Dustin Thomason",2004.0,The Rule of Four,eng,3.22,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3980,30,751552615,Jessica Sorensen,2013.0,"The Redemption of Callie & Kayden (The Coincidence, #2)",eng,4.11,https://images.gr-assets.com/books/1366785115m/16718083.jpg,https://images.gr-assets.com/books/1366785115s/16718083.jpg
3981,6,1616550546,"Gene Luen Yang, Bryan Konietzko, Michael Dante DiMartino, Dave Marshall, Gurihiru",2013.0,"Avatar: The Last Airbender (The Search, #1)",eng,4.29,https://images.gr-assets.com/books/1382513568m/16277248.jpg,https://images.gr-assets.com/books/1382513568s/16277248.jpg
3982,97,446699551,Michael Connelly,2005.0,"The Closers (Harry Bosch, #11; Harry Bosch Universe, #13)",eng,4.08,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3983,63,60525592,Erin Hunter,2003.0,"Fire and Ice (Warriors, #2)",eng,4.36,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3984,46,373773927,Gena Showalter,2009.0,The Darkest Whisper (Lords of the Underworld #4),eng,4.33,https://images.gr-assets.com/books/1351277969m/5509920.jpg,https://images.gr-assets.com/books/1351277969s/5509920.jpg
3985,22,1400083028,Rob Sheffield,2007.0,Love Is a Mix Tape,en-US,3.83,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3986,28,802142648,"Legs McNeil, Gillian McCain",1996.0,Please Kill Me: The Uncensored Oral History of Punk,en-US,4.16,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3987,8,,Marybeth Mayhew Whalen,2016.0,The Things We Wish Were True,eng,3.83,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3988,48,64440591,Arnold Lobel,1976.0,"Frog and Toad All Year (Frog and Toad, #3)",en-US,4.34,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3989,16,786915889,R.A. Salvatore,1998.0,"The Dark Elf Trilogy Collector's Edition (Forgotten Realms: Dark Elf Trilogy, #1-3; Legend of Drizzt, #1-3)",eng,4.33,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3990,37,425217248,Laurell K. Hamilton,2007.0,"The Harlequin (Anita Blake, Vampire Hunter #15)",en-US,3.9,https://images.gr-assets.com/books/1257988532m/30225.jpg,https://images.gr-assets.com/books/1257988532s/30225.jpg
3991,27,64410471,Sarah Weeks,2004.0,So B. It,eng,4.1,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3992,30,1416954171,Margaret Peterson Haddix,2008.0,"Found (The Missing, #1)",eng,3.97,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3993,20,034554692X,Emily Giffin,2016.0,First Comes Love,eng,3.6,https://images.gr-assets.com/books/1460900049m/26192467.jpg,https://images.gr-assets.com/books/1460900049s/26192467.jpg
3994,22,,Jim Carroll,1978.0,The Basketball Diaries,eng,3.98,https://images.gr-assets.com/books/1493867556m/682745.jpg,https://images.gr-assets.com/books/1493867556s/682745.jpg
3995,33,,Frank Miller,1996.0,"Sin City, Vol. 4: That Yellow Bastard (Sin City, #4)",eng,4.22,https://images.gr-assets.com/books/1471122291m/59978.jpg,https://images.gr-assets.com/books/1471122291s/59978.jpg
3996,96,8370540791,Andrzej Sapkowski,1994.0,"Krew elfów (Saga o Wiedźminie, #3)",pol,4.23,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3997,40,60759968,Rebecca Wells,1992.0,Little Altars Everywhere,,3.55,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3998,67,60512148,Marian Keyes,2002.0," Angels (Walsh Family, #3)",en-US,3.73,https://images.gr-assets.com/books/1407711412m/82747.jpg,https://images.gr-assets.com/books/1407711412s/82747.jpg
3999,26,141699792X,Brandon Mull,2011.0,"A World Without Heroes (Beyonders, #1)",en-US,4.07,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4000,43,1741663016,John Flanagan,2008.0,"The Kings of Clonmel (Ranger's Apprentice, #8)",eng,4.29,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4001,42,62200631,Joe Hill,2016.0,The Fireman,eng,3.92,https://images.gr-assets.com/books/1469316385m/25816688.jpg,https://images.gr-assets.com/books/1469316385s/25816688.jpg
4002,43,62194720,Pittacus Lore,2014.0,"The Revenge of Seven (Lorien Legacies, #5)",eng,4.28,https://images.gr-assets.com/books/1398024854m/19346451.jpg,https://images.gr-assets.com/books/1398024854s/19346451.jpg
4003,612,1934648205,Lew Wallace,1880.0,Ben-Hur: A Tale of the Christ,eng,4.02,https://images.gr-assets.com/books/1450180491m/387749.jpg,https://images.gr-assets.com/books/1450180491s/387749.jpg
4004,151,156421178,"George Orwell, Lionel Trilling",1938.0,Homage to Catalonia,eng,4.14,https://images.gr-assets.com/books/1394868278m/9646.jpg,https://images.gr-assets.com/books/1394868278s/9646.jpg
4005,52,446694843,Lolly Winston,2004.0,Good Grief,en-US,3.72,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4006,79,345533488,"George R.R. Martin, Gary Gianni",2013.0,"A Knight of the Seven Kingdoms (The Tales of Dunk and Egg, #1-3)",eng,4.19,https://images.gr-assets.com/books/1423281810m/18635622.jpg,https://images.gr-assets.com/books/1423281810s/18635622.jpg
4007,24,1423121287,Melissa de la Cruz,2010.0,"Misguided Angel (Blue Bloods, #5)",en-US,3.93,https://images.gr-assets.com/books/1322343431m/7747263.jpg,https://images.gr-assets.com/books/1322343431s/7747263.jpg
4008,15,,Madeline Sheehan,2012.0,"Undeniable (Undeniable, #1)",eng,4.08,https://images.gr-assets.com/books/1356218855m/16109563.jpg,https://images.gr-assets.com/books/1356218855s/16109563.jpg
4009,57,080213825X,Candace Bushnell,2000.0,Four Blondes,,2.8,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4010,23,859537277,Pam Adams,1973.0,There Was An Old Lady Who Swallowed A Fly (Classic Books),,4.2,https://images.gr-assets.com/books/1413746503m/949709.jpg,https://images.gr-assets.com/books/1413746503s/949709.jpg
4011,27,,Robert Bryndza,2016.0,"The Girl In The Ice (Detective Erika Foster, #1)",eng,3.95,https://images.gr-assets.com/books/1450369120m/28233082.jpg,https://images.gr-assets.com/books/1450369120s/28233082.jpg
4012,13,1593078226,"Joss Whedon, Georges Jeanty",2007.0,"Buffy the Vampire Slayer: The Long Way Home (Season 8, #1)",en-CA,3.96,https://images.gr-assets.com/books/1331332425m/1270615.jpg,https://images.gr-assets.com/books/1331332425s/1270615.jpg
4013,34,61718947,Anthony Bourdain,2010.0,Medium Raw: A Bloody Valentine to the World of Food and the People Who Cook,en-US,3.73,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4014,137,055323370X,L.M. Montgomery,1923.0,"Emily of New Moon (Emily, #1)",eng,4.09,https://images.gr-assets.com/books/1327883976m/3562.jpg,https://images.gr-assets.com/books/1327883976s/3562.jpg
4015,175,802150594,"Mikhail Bulgakov, Mirra Ginsburg, Mikhail Bulgakov",1925.0,Heart of a Dog,eng,4.14,https://images.gr-assets.com/books/1457906509m/113205.jpg,https://images.gr-assets.com/books/1457906509s/113205.jpg
4016,48,679723110,John Gardner,1970.0,Grendel,en-US,3.69,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4017,78,61144835,Bernard Cornwell,2005.0,"The Pale Horseman (The Saxon Stories, #2)",en-US,4.27,https://images.gr-assets.com/books/1421710510m/68528.jpg,https://images.gr-assets.com/books/1421710510s/68528.jpg
4018,61,140092501,James Gleick,1987.0,Chaos: Making a New Science,eng,3.98,https://images.gr-assets.com/books/1327941595m/64582.jpg,https://images.gr-assets.com/books/1327941595s/64582.jpg
4019,41,785100490,"Kurt Busiek, Alex Ross",1993.0,Marvels,eng,4.21,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4020,62,193636574X,Dave Eggers,2012.0,A Hologram for the King,eng,3.29,https://images.gr-assets.com/books/1337179987m/13722902.jpg,https://images.gr-assets.com/books/1337179987s/13722902.jpg
4021,40,1595144919,"Jay Asher, Carolyn Mackler",2011.0,The Future of Us,en-US,3.58,https://images.gr-assets.com/books/1366214559m/10959277.jpg,https://images.gr-assets.com/books/1366214559s/10959277.jpg
4022,53,316024643,James Patterson,2008.0,"Cross Country (Alex Cross, #14)",eng,3.83,https://images.gr-assets.com/books/1344270626m/1713912.jpg,https://images.gr-assets.com/books/1344270626s/1713912.jpg
